0.,1.004411925781189e-15,9.903813421650145e-13,-4.239401153829027e-14
0.,1.0846748287160112e-15,1.0695248124706967e-12,-4.578181378492565e-14
0.,1.1713514600299624e-15,1.1549927580367516e-12,-4.944034121992211e-14
0.,1.2649543220791498e-15,1.2472905719033187e-12,-5.3391227987046096e-14
0.,1.3660368684283668e-15,1.3469640329136879e-12,-5.765783646569759e-14
0.,1.4751967758136542e-15,1.4546025325057819e-12,-6.226539646134025e-14
0.,1.5930794776279086e-15,1.5708425600577081e-12,-6.724115367815642e-14
0.,1.7203819796450605e-15,1.6963714667176568e-12,-7.261453084014635e-14
0.,1.8578569805974583e-15,1.83193152837962e-12,-7.841730222692179e-14
0.,2.0063173220097517e-15,1.9783243354504586e-12,-8.468378061098771e-14
0.,2.166640793434966e-15,2.136415532882693e-12,-9.145102130997613e-14
0.,2.3397753218595467e-15,2.307139937387433e-12,-9.875904016658305e-14
0.,2.5267445751907482e-15,2.491507065682118e-12,-1.066510512924169e-13
0.,2.7286540139514117e-15,2.6906071030930823e-12,-1.1517372112852628e-13
0.,2.9466974262215862e-15,2.9056173492192215e-12,-1.2437744567228851e-13
0.,3.182163984472284e-15,3.1378091795822973e-12,-1.3431664818795556e-13
0.,3.43644586648975e-15,3.3885555618583374e-12,-1.4505010051337627e-13
0.,3.711046484780778e-15,3.659339174919785e-12,-1.566412705694816e-13
0.,4.007589373864462e-15,3.95176117332313e-12,-1.691586982563976e-13
0.,4.327827786835744e-15,4.267550655720081e-12,-1.8267640050296191e-13
0.,4.6736550593231546e-15,4.6085748882286734e-12,-1.9727430828012295e-13
0.,5.047115800826656e-15,4.9768503436937805e-12,-2.130387405679812e-13
0.,5.4504179801388374e-15,5.374554623441223e-12,-2.300629118352137e-13
0.,5.885945976528913e-15,5.804039334009645e-12,-2.4844748792164555e-13
0.,6.356274672905703e-15,6.267843988246832e-12,-2.683011759392232e-13
0.,6.8641846752385304e-15,6.768711021844862e-12,-2.89741371163037e-13
0.,7.412678747440522e-15,7.30960200558864e-12,-3.1289484856591683e-13
0.,8.004999559124232e-15,7.893715156242576e-12,-3.3789851371929295e-13
0.,8.644648850909646e-15,8.524504242662694e-12,-3.64900211413924e-13
0.,9.335408130754476e-15,9.2056990089238e-12,-3.9405960067944043e-13
0.,1.0081361023210704e-14,9.941327219346207e-12,-4.2554909736689143e-13
0.,1.0886917403813883e-14,1.0735738476500127e-11,-4.595548945347125e-13
0.,1.1756839461535639e-14,1.1593629930788778e-11,-4.962780638185302e-13
0.,1.2696269842125644e-14,1.2520074054127995e-11,-5.359357428354614e-13
0.,1.3710762039629579e-14,1.3520548625343583e-11,-5.787624189029674e-13
0.,1.4806313215586172e-14,1.460096911152029e-11,-6.25011316961692e-13
0.,1.5989399639404468e-14,1.576772364580681e-11,-6.749558948396856e-13
0.,1.7267014957890904e-14,1.7027710785682126e-11,-7.288914601493339e-13
0.,1.8646711522602373e-14,1.8388380297036215e-11,-7.871369181541456e-13
0.,2.0136645017469212e-14,1.9857777194235824e-11,-8.500366550536401e-13
0.,2.1745622650144125e-14,2.1444589299069883e-11,-9.179625731170315e-13
0.,2.348315519141476e-14,2.315819859779041e-11,-9.913162927996005e-13
0.,2.535951317099503e-14,2.500873670084409e-11,-1.0705315229699386e-12
0.,2.738578756080856e-14,2.7007144735968442e-11,-1.1560766263312922e-12
0.,2.9573955304282806e-14,2.9165238022495544e-11,-1.2484573898362192e-12
0.,3.193695007761624e-14,3.1495775915914905e-11,-1.348220013849856e-12
0.,3.4488738701675676e-14,3.401253722648463e-11,-1.455954337178112e-12
0.,3.724440365447845e-14,3.6730401668985465e-11,-1.5722973295615432e-12
0.,4.0220232175295124e-14,3.9665437818167084e-11,-1.6979368531923082e-12
0.,4.343381247691501e-14,4.283499807779131e-11,-1.8336157314709632e-12
0.,4.6904137647484524e-14,4.6257821261496574e-11,-1.9801361377728116e-12
0.,5.065171784087812e-14,4.995414333978683e-11,-2.1383643357685667e-12
0.,5.4698701426906376e-14,5.3945817055899005e-11,-2.3092358048244784e-12
0.,5.906900581595033e-14,5.825644107910103e-11,-2.4937607632139006e-12
0.,6.378845872258129e-14,6.291149948877209e-11,-2.6930301485580852e-12
0.,6.888495071039483e-14,6.79385123891173e-11,-2.9082220519661823e-12
0.,7.43885999114947e-14,7.336719856178816e-11,-3.140608695389484e-12
0.,8.033192989994566e-14,7.922965110588364e-11,-3.391563946378792e-12
0.,8.67500617483074e-14,8.556052710536217e-11,-3.6625714292456885e-12
0.,9.368092144101894e-14,9.239725245589499e-11,-3.95523330760374e-12
0.,1.0116546381025767e-13,9.978024303371053e-11,-4.271279746256318e-12
0.,1.0924791437362732e-13,1.0775314354784215e-10,-4.612579141187009e-12
0.,1.1797603045238857e-13,1.1636308545629426e-10,-4.981149149801856e-12
0.,1.2740138313961695e-13,1.2566096548286246e-10,-5.3791686326154625e-12
0.,1.3757966176735881e-13,1.357017463784584e-10,-5.808990515662841e-12
0.,1.4857100266728858e-13,1.4654478171245953e-10,-6.273155703228207e-12
0.,1.604403441712167e-13,1.5825416658405252e-10,-6.774408087510176e-12
0.,1.732578099335714e-13,1.7089911634907165e-10,-7.315710769629853e-12
0.,1.8709912284084548e-13,1.8455437560355944e-10,-7.900263569052823e-12
0.,2.0204605194124328e-13,1.9930065980574733e-10,-8.531521925326075e-12
0.,2.1818689503285495e-13,2.1522513217780857e-10,-9.213217318165998e-12
0.,2.356169997568478e-13,2.3242191868894236e-10,-9.949379330546957e-12
0.,2.5443932624428466e-13,2.509926641540306e-10,-1.0744359429758496e-11
0.,2.747650546675501e-13,2.710471327408719e-10,-1.160285670278582e-11
0.,2.9671424122610704e-13,2.927038564321896e-10,-1.2529945618630954e-11
0.,3.2041652647234865e-13,3.160908352413452e-10,-1.353110598713866e-11
0.,3.4601190011883824e-13,3.4134629336615007e-10,-1.461225536790934e-11
0.,3.736515268402271e-13,3.686194956861033e-10,-1.577978400547764e-11
0.,4.0349863792818675e-13,3.9807162948074396e-10,-1.7040592583054307e-11
0.,4.3572949406554574e-13,4.298767564977276e-10,-1.8402132997885713e-11
0.,4.705344248079985e-13,4.642228410700974e-10,-1.9872452392116893e-11
0.,5.08118950998207e-13,5.013128602724892e-10,-2.1460240649257283e-11
0.,5.487049966654473e-13,5.413660027353275e-10,-2.3174881772799703e-11
0.,5.925321974678821e-13,5.846189631258473e-10,-2.5026509274684972e-11
0.,6.398593134728968e-13,6.313273399704424e-10,-2.7026066081938443e-11
0.,6.909657545725201e-13,6.817671450572492e-10,-2.918536908215905e-11
0.,7.461532273950655e-13,7.362364333108484e-10,-3.151717900497852e-11
0.,8.057475135109046e-13,7.950570627317931e-10,-3.4035275741443496e-11
0.,8.701003893181238e-13,8.58576594850398e-10,-3.675453973214335e-11
0.,9.3959169888347e-13,9.271703468132793e-10,-3.969103982167179e-11
0.,1.0146315919165786e-12,1.0012436072281321e-9,-4.2862128175631804e-11
0.,1.0956629400823055e-12,1.0812340288666163e-9,-4.628654273591824e-11
0.,1.183163945697426e-12,1.1676142122878848e-9,-4.998451784170566e-11
0.,1.2776509581896425e-12,1.2608944956142747e-9,-5.397790371856685e-11
0.,1.379681514969435e-12,1.3616259669071808e-9,-5.829029546723626e-11
0.,1.4898576242493828e-12,1.4704037169107429e-9,-6.294717239048797e-11
0.,1.6088293094263157e-12,1.5878703512398816e-9,-6.797604835045886e-11
0.,1.7372984354810825e-12,1.714719782880561e-9,-7.340663425916316e-11
0.,1.8760228400430524e-12,1.8517013271469764e-9,-7.927101339627934e-11
0.,2.0258207931272063e-12,1.9996241232451746e-9,-8.560383079065808e-11
0.,2.1875758119605933e-12,2.159361908748427e-9,-9.244249770729799e-11
0.,2.362241858719833e-12,2.3318581745773815e-9,-9.98274124386138e-11
0.,2.5508489519558895e-12,2.5181317314033875e-9,-1.0780219869733966e-10
0.,2.754509224209343e-12,2.7192827197745133e-9,-1.1641396304286081e-10
0.,2.9744234615449082e-12,2.936499099667899e-9,-1.2571357281865085e-10
0.,3.2118881631701327e-12,3.171063657373364e-9,-1.357559563107667e-10
0.,3.4683031622175912e-12,3.424361571319614e-9,-1.4660042676151616e-10
0.,3.745179852437093e-12,3.697888580816276e-9,-1.583110323252168e-10
0.,4.0441500688068514e-12,3.993259806319762e-9,-1.7095693386407305e-10
0.,4.366975673937978e-12,4.312219272598033e-9,-1.846128128188116e-10
0.,4.7155589060267494e-12,4.656650191214968e-9,-1.993593117526945e-10
0.,5.091953549034212e-12,5.028586062452803e-9,-2.1528350989340597e-10
0.,5.498376989951291e-12,5.4302226620853365e-9,-2.3247943669542268e-10
0.,5.9372232341944605e-12,5.86393098345023e-9,-2.510486261331082e-10
0.,6.41107695292932e-12,6.332271210727214e-9,-2.7110071543368186e-10
0.,6.922728647175541e-12,6.838007805719504e-9,-2.927540914227448e-10
0.,7.475191014452827e-12,7.384125796486838e-9,-3.1613658834251013e-10
0.,8.071716614116962e-12,7.973848363668221e-9,-3.4138624128548504e-10
0.,8.715816934625146e-12,8.61065582759744e-9,-3.686520998028853e-10
0.,9.411282971913225e-12,9.2983061478226e-9,-3.9809510611081264e-10
0.,1.0162207441239778e-11,1.0040857055001545e-8,-4.2988904353542724e-10
0.,1.0973008747800215e-11,1.084268994535341e-8,-4.6422156027629316e-10
0.,1.1848456858560344e-11,1.1708535677518406e-8,-5.012952747657055e-10
0.,1.2793701223795879e-11,1.2643502423281265e-8,-5.413289692190871e-10
0.,1.3814300908911823e-11,1.36531057351177e-8,-5.845588781886552e-10
0.,1.4916257114718483e-11,1.4743301007310811e-8,-6.31240079510243e-10
0.,1.6106048269486415e-11,1.5920518519762607e-8,-6.816479962124411e-10
0.,1.7390667900850492e-11,1.7191701271264118e-8,-7.360800181149607e-10
0.,1.8777665501752497e-11,1.8564345821945225e-8,-7.948572520077559e-10
0.,2.0275190629821217e-11,2.0046546385525105e-8,-8.583264119243554e-10
0.,2.1892040493395186e-11,2.1647042428278422e-8,-9.268618589771937e-10
0.,2.3637711298775726e-11,2.3375270053582897e-8,-1.0008678042228499e-9
0.,2.5522453654242667e-11,2.524141747238292e-8,-1.0807806863837368e-9
0.,2.755733234872636e-11,2.725648488381119e-8,-1.167071738870368e-9
0.,2.97542908538295e-11,2.9432349115670995e-8,-1.260249760896158e-9
0.,3.212622091212873e-11,3.1781833402473365e-8,-1.3608641093137564e-9
0.,3.46870376193112e-11,3.4318782708317407e-8,-1.4695079276160701e-9
0.,3.74517604246058e-11,3.705814503421215e-8,-1.5868216325364883e-9
0.,4.043660051703967e-11,4.001605918392361e-8,-1.713496677294283e-9
0.,4.365905509764335e-11,4.3209949500435166e-8,-1.8502796138506563e-9
0.,4.713800907391782e-11,4.665862812477417e-8,-1.997976478464852e-9
0.,5.089384476610046e-11,5.038240537294316e-8,-2.15745752517216e-9
0.,5.494856023363389e-11,5.440320887435988e-8,-2.329662335304195e-9
0.,5.932589691789897e-11,5.87447121633585e-8,-2.5156053336571374e-9
0.,6.405147731548625e-11,6.343247347407459e-8,-2.716381741107769e-9
0.,6.91529534621518e-11,6.849408554399355e-8,-2.9331740016167466e-9
0.,7.466016708207248e-11,7.395933729691847e-8,-3.167258717690409e-9
0.,8.060532229723067e-11,7.986038834460685e-8,-3.4200141375223197e-9
0.,8.702317189243785e-11,8.623195731922863e-8,-3.6929282351428695e-9
0.,9.395121816532041e-11,9.31115251310038e-8,-3.987607432590885e-9
0.,1.0142992952469561e-10,1.0053955432594612e-7,-4.305786012442295e-9
0.,1.0950297403141404e-10,1.0855972581703224e-7,-4.649336277858263e-9
0.,1.1821747121706848e-10,1.1721919436011753e-7,-5.020279517166069e-9
0.,1.2762426358697083e-10,1.2656886424876747e-7,-5.4207978375971615e-9
0.,1.377782093268305e-10,1.3666368682641652e-7,-5.8532469361489885e-9
0.,1.487384978627693e-10,1.4756298153222857e-7,-6.320169882623577e-9
0.,1.605689900485143e-10,1.593307823337012e-7,-6.8243119931704716e-9
0.,1.7333858483424021e-10,1.7203621154708867e-7,-7.368636881842817e-9
0.,1.8712161452512115e-10,1.8575388319623528e-7,-7.95634378155746e-9
0.,2.019982707884334e-10,2.0056433823809927e-7,-8.590886235738041e-9
0.,2.180550637563763e-10,2.1655451415404354e-7,-9.275992268060134e-9
0.,2.3538531682394e-10,2.3381825161135883e-7,-1.0015686146872123e-8
0.,2.540896998182334e-10,2.5245684110308137e-7,-1.0814311868499723e-8
0.,2.742768035246907e-10,2.725796127016131e-7,-1.1676558496805692e-8
0.,2.9606375869729136e-10,2.9430457231411163e-7,-1.2607487504593838e-8
0.,3.19576902961394e-10,3.1775908807456006e-7,-1.36125622697232e-8
0.,3.4495249929519254e-10,3.4308063080720946e-7,-1.469767990332771e-8
0.,3.723375099104143e-10,3.70417572791857e-7,-1.5869205585911106e-8
0.,4.0189042991208073e-10,3.99930049388317e-7,-1.71340096096713e-8
0.,4.3378218507878124e-10,4.317908884408313e-7,-1.849950734411229e-8
0.,4.681970987784563e-10,4.66186612748155e-7,-1.9973702343893307e-8
0.,5.053339331599169e-10,5.033185213103752e-7,-2.1565232857811054e-8
0.,5.454070102061148e-10,5.43403855492695e-7,-2.328342199241776e-8
0.,5.886474187880425e-10,5.866770567239396e-7,-2.5138331824517918e-8
0.,6.353043139746837e-10,6.333911228617234e-7,-2.714082176730172e-8
0.,6.856463157352055e-10,6.838190708949251e-7,-2.9302611522896076e-8
0.,7.399630143067632e-10,7.382555142563057e-7,-3.163634898046429e-8
0.,7.985665902615241e-10,7.970183636417148e-7,-3.415568344220629e-8
0.,8.617935578160162e-10,8.604506609233307e-7,-3.6875344594664644e-8
0.,9.300066404676796e-10,9.289225564726987e-7,-3.981122767179922e-8
0.,1.0035967888821718e-9,1.0028334409960111e-6,-4.298048529029837e-8
0.,1.082985351440867e-9,1.0826142438440375e-6,-4.64016264787406e-8
0.,1.1686264086542974e-9,1.1687299106543342e-6,-5.009462345328889e-8
0.,1.2610092837458552e-9,1.261682074168613e-6,-5.4081026743626875e-8
0.,1.360661241841806e-9,1.36201193312885e-6,-5.838408931726771e-8
0.,1.4681503920716962e-9,1.4703033552660735e-6,-6.30289003966988e-8
0.,1.5840888068759472e-9,1.5871862216271173e-6,-6.804252971514564e-8
0.,1.709135874645317e-9,1.7133400307769066e-6,-7.345418302588703e-8
0.,1.844001902273463e-9,1.8494977828130835e-6,-7.929536972207704e-8
0.,1.989451985759125e-9,1.996450164630826e-6,-8.560008350762597e-8
0.,2.146310168156233e-9,2.1550500594921297e-6,-9.240499711683752e-8
0.,2.3154639050380963e-9,2.326217405662733e-6,-9.974967217432252e-8
0.,2.4978688599964606e-9,2.5109444307585193e-6,-1.0767678533440879e-7
0.,2.6945540527554416e-9,2.710301290404576e-6,-1.1623237197387955e-7
0.,2.9066273854333183e-9,2.9254421419551117e-6,-1.2546608876280674e-7
0.,3.1352815732251616e-9,3.157611686292408e-6,-1.354314965553609e-7
0.,3.38180050737746e-9,3.4081522131862e-6,-1.4618636517374727e-7
0.,3.647566081218348e-9,3.6785111882845717e-6,-1.5779300171220896e-7
0.,3.934065510878519e-9,3.970249422645539e-6,-1.703186041933304e-7
0.,4.24289918382311e-9,4.285049868682442e-6,-1.8383564246755494e-7
0.,4.57578907323458e-9,4.624727089646836e-6,-1.9842226844303706e-7
0.,4.9345877542295425e-9,4.991237453173874e-6,-2.1416275784733875e-7
0.,5.321288064181476e-9,5.386690103099401e-6,-2.311479859087927e-7
0.,5.73803344983979e-9,5.813358767715426e-6,-2.4947593952304234e-7
0.,6.1871290456529475e-9,6.2736944667630714e-6,-2.6925226862927203e-7
0.,6.671053534086721e-9,6.770339184008749e-6,-2.9059087975027925e-7
0.,7.192471835560098e-9,7.3061405769910294e-6,-3.1361457485742237e-7
0.,7.754248685042084e-9,7.884167800640397e-6,-3.3845573893349063e-7
0.,8.359463149727206e-9,8.507728526957052e-6,-3.652570798660311e-7
0.,9.011424149256549e-9,9.180387248673952e-6,-3.9417242458092854e-7
0.,9.71368704074851e-9,9.905984961058521e-6,-4.2536757555305417e-7
0.,1.0470071334389592e-8,0.000010688660322625323,-4.5902123218825584e-7
0.,1.1284679610930823e-8,0.000011532872402464804,-4.953259818530421e-7
0.,1.216191771146431e-8,0.000012443425129453936,-5.34489365658366e-7
0.,1.3106516279134441e-8,0.00001342549356645104,-5.767350245016226e-7
0.,1.4123553727953741e-8,0.000014484652141091751,-6.2230393123123e-7
0.,1.521848072767775e-8,0.00001562690497369238,-6.71455715184509e-7
0.,1.6397146286099706e-8,0.00001685871845228493,-7.244700858384267e-7
0.,1.766582552223719e-8,0.000018187056214876518,-7.816483627090838e-7
0.,1.9031249221654123e-8,0.00001961941670967012,-8.433151192181461e-7
0.,2.0500635273320428e-8,0.000021163873515285126,-9.098199486231116e-7
0.,2.2081722083189117e-8,0.00002282911861491278,-9.815393608469075e-7
0.,2.378280406984267e-8,0.00002462450883100539,-1.0588788194290333e-6
0.,2.5612769348370263e-8,0.000026560115640292253,-1.1422749286166353e-6
0.,2.7581139704004997e-8,0.0000286467786030669,-1.2321977811448165e-6
0.,2.9698112970011558e-8,0.00003089616265530521,-1.3291534780234104e-6
0.,3.1974607914650076e-8,0.000033320819527752714,-1.4336868323573249e-6
0.,3.442231175384e-8,0.00003593425357249465,-1.5463842699590657e-6
0.,3.7053730392152646e-8,0.000038750992294374666,-1.667876940427716e-6
0.,3.988224150615963e-8,0.0000417866619027292,-1.7988440531132069e-6
0.,4.2922150579000396e-8,0.00004505806821752941,-1.940016453379043e-6
0.,4.618874998352348e-8,0.000048583283283406876,-2.092180455459215e-6
0.,4.9698381221863266e-8,0.00005238173806545081,-2.2561819492331794e-6
0.,5.346850040755553e-8,0.00005647432162167051,-2.4329307992661158e-6
0.,5.7517747084152526e-8,0.00006088348716892608,-2.6234055555737014e-6
0.,6.186601644658222e-8,0.00006563336548157735,-2.8286584966492083e-6
0.,6.653453504096725e-8,0.00007074988608542675,-3.0498210265318984e-6
0.,7.1545939983545e-8,0.00007626090673355066,-3.2881094488761695e-6
0.,7.692436174119592e-8,0.00008219635167468189,-3.544831142252879e-6
0.,8.269551047425667e-8,0.00008858835925018347,-3.821391162266592e-6
0.,8.888676594385976e-8,0.00009547143938059494,-4.1192992973268395e-6
0.,9.552727093307611e-8,0.00010288264152829921,-4.440177606419898e-6
0.,1.0264802812311731e-7,0.00011086173374856745,-4.785768468539707e-6
0.,1.1028200030991803e-7,0.0001194513934665083,-5.157943174910146e-6
0.,1.1846421380910833e-7,0.00012869741064265946,-5.558711096600761e-6
0.,1.272318648565188e-7,0.00013864890401454777,-5.990229461674766e-6
0.,1.3662442876123733e-7,0.00014935855112508764,-6.454813777293533e-6
0.,1.4668377147962559e-7,0.0001608828328712414,-6.954948933846295e-6
0.,1.5745426323656643e-7,0.0001732822933272362,-7.493301029626069e-6
0.,1.6898289374896247e-7,0.00018662181561521904,-8.07272995577736e-6
0.,1.8131938848121407e-7,0.00020097091461286444,-8.69630278283517e-6
0.,1.9451632530002397e-7,0.00021640404730025953,-9.367307991313519e-6
0.,2.0862925079824625e-7,0.00023300094155791714,-0.000010089270589921517
0.,2.2371679538872262e-7,0.0002508469442327652,-0.00001086596816638731
0.,2.398407861862098e-7,0.000270033389288304,-0.000011701447916092361
0.,2.570663565575282e-7,0.0002906579868487322,-0.00001260004469530665
0.,2.7546205098584236e-7,0.0003128252339328199,-0.000013566400145553053
0.,2.9509992383300224e-7,0.0003366468476511142,-0.000014605482936172765
0.,3.16055630331596e-7,0.000362242221607992,-0.000015722610172124777
0.,3.3840850788917507e-7,0.00038973890620747813,-0.000016923470013399996
0.,3.6224164570561585e-7,0.0004192731135052332,-0.00001821414555163193
0.,3.8764194033002526e-7,0.0004509902471804866,-0.00001960113998781029
0.,4.1470013456630763e-7,0.00048504545811385385,-0.000021091403153661393
0.,4.4351083691423087e-7,0.0005216042259536589,-0.000022692359415758842
0.,4.741725183958927e-7,0.0005608429669276249,-0.000024411936998350875
0.,5.067874832375953e-7,0.0006029496680080275,-0.000026258598757219033
0.,5.414618097414771e-7,0.0006481245473653281,-0.000028241374430272804
0.,5.783052571312545e-7,0.0006965807408407012,-0.000030369894385732992
0.,6.17431133850436e-7,0.0007485450139340537,-0.00003265442487983097
0.,6.589561225526558e-7,0.0008042584985329902,-0.000035105904828205204
0.,7.030000564251221e-7,0.0008639774532976967,-0.00003773598408335124
0.,7.496856412402111e-7,0.0009279740462648769,-0.000040557063199345407
0.,7.991381169940134e-7,0.0009965371578311078,-0.00004358233465015455
0.,8.514848528860502e-7,0.001069973201824897,-0.00004682582545196975
0.,9.068548684522613e-7,0.0011486069618651003,-0.00005030244112063769
0.,9.653782739748097e-7,0.0012327824396313632,-0.000054028010874804975
0.,1.0271856222111592e-6,0.001322863711032609,-0.00005801933397089991
0.,1.092407163769653e-6,0.00141923578554567,-0.00006229422702815842
0.,1.161171997783283e-6,0.0015223054632034884,-0.00006687157217209637
0.,1.2336071093360332e-6,0.0016325021828349387,-0.00007177136579013504
0.,1.3098362850580516e-6,0.0017502788541887227,-0.00007701476765329066
0.,1.3899788983219044e-6,0.0018761126655062273,-0.00008262415011722677
0.,1.4741485547397545e-6,0.002010505856938587,-0.0000886231470652287
0.,1.562451590160826e-6,0.002153986448920497,-0.000095036702205316
0.,1.6549854121837181e-6,0.002307108913217747,-0.00010189111627366771
0.,1.7518366777231572e-6,0.002470454772846262,-0.00010921409263207591
0.,1.8530792994156864e-6,0.0026446331154154545,-0.00011703478067775373
0.,1.9587722745167276e-6,0.0028302810026732,-0.00012538381640430176
0.,2.0689573313183242e-6,0.0030280637571200144,-0.00013429335937052762
0.,2.1836563894453014e-6,0.0032386751045146954,-0.00014379712523966516
0.,2.302868832574957e-6,0.003462837148909835,-0.0001539304129531076
0.,2.4265685938356735e-6,0.0037013001545417395,-0.00016473012549584844
0.,2.554701057013919e-6,0.003954842106446779,-0.00017623478309203026
0.,2.6871797808162045e-6,0.004224268019107328,-0.00018848452754972937
0.,2.823883055195742e-6,0.004510408959740923,-0.0002015211163352655
0.,2.964650305283354e-6,0.004814120750059085,-0.0002153879048223069
0.,3.1092783615846177e-6,0.005136282307454265,-0.00023012981500762238
0.,3.257517621874679e-6,0.005477793583645222,-0.00024579328883065396
0.,3.4090681364005616e-6,0.005839573055858697,-0.00026242622406880194
0.,3.563575654528708e-6,0.006222554722682169,-0.0002800778906106886
0.,3.7206276790806445e-6,0.006627684553835446,-0.0002987988247329445
0.,3.879749584698699e-6,0.007055916340336013,-0.0003186406988269403
0.,4.040400863022527e-6,0.0075082068889351684,-0.00033965616383961985
0.,4.201971571251435e-6,0.00798551050236329,-0.00036189866151138347
0.,4.363779068730388e-6,0.008488772684924555,-0.0003854222033149779
0.,4.525065140095435e-6,0.009018923011444229,-0.000410281112826894
0.,4.684993614277558e-6,0.009576867096599597,-0.00043652972810032077
0.,4.842648601869116e-6,0.010163477601409074,-0.0004642220604609861
0.,4.997033486676949e-6,0.0107795842142757,-0.0004934114060213522
0.,5.1470708191264675e-6,0.011425962545639615,-0.0005241499061064969
0.,5.291603274800342e-6,0.012103321878216512,-0.0005564880527203943
0.,5.4293958469923995e-6,0.012812291719186596,-0.0005904741351567735
0.,5.559139462621362e-6,0.013553407106815255,-0.0006261536238889996
0.,5.679456210025861e-6,0.014327092632088197,-0.00066356848796338
0.,5.788906383828068e-6,0.015133645146349562,-0.0007027564422900382
0.,5.885997547403134e-6,0.01597321513893656,-0.0007437501214828542
0.,5.969195822788224e-6,0.01684578678477408,-0.0007865761772593658
0.,6.036939607466168e-6,0.01775115668118334,-0.0008312542968970908
0.,6.0876559108797315e-6,0.018688911316154116,-0.0008777961408670968
0.,6.1197794899346795e-6,0.019658403337430217,-0.0009262041985451185
0.,6.131774934391336e-6,0.020658726723364374,-0.0009764705618694627
0.,6.122161825437816e-6,0.021688690993020742,-0.0010285756179816692
0.,6.089543047223355e-6,0.022746794634828368,-0.0010824866632846062
0.,6.032636278874548e-6,0.023831197980585063,-0.0011381564430048496
0.,5.950308624758987e-6,0.024939695805125985,-0.001195521622275082
0.,5.841614271526679e-6,0.02606968999174278,-0.0012545011969912062
0.,5.705834955854947e-6,0.027218162669700025,-0.001314994855262612
0.,5.542522932582646e-6,0.028381650302982953,-0.0013768813031969787
0.,5.3515459962824015e-6,0.029556219288700707,-0.001440016572060465
0.,5.133133982721616e-6,0.03073744370910268,-0.0015042323275417868
0.,4.8879260251316155e-6,0.03192038597248919,-0.0015693342059554972
0.,4.617017666898832e-6,0.03309958117469461,-0.0016351002067331833
0.,4.322006768703997e-6,0.03426902611322967,-0.0017012791754796343
0.,4.005036961888888e-6,0.03542217398917853,-0.0017675894172138318
