0.0001,5.411943814191209e-9,5.405921882413014e-9,5.653778542030507e-14,-5.704737898491207e-11,-1.7467061950237295e-11,9.21919754523375e-13
0.00010154950161807173,5.7552502913968076e-9,5.748846357888172e-9,6.012633691077754e-14,-6.066619115214462e-11,-1.8575086682068268e-11,9.804018834070144e-13
0.00010312301278878753,6.120334294070266e-9,6.113524126619577e-9,6.394272408885456e-14,-6.451456270560596e-11,-1.9753398788383115e-11,1.0425938229050038e-12
0.00010472090554055411,6.508577261278872e-9,6.501335090518077e-9,6.800142184856443e-14,-6.86070556791731e-11,-2.1006456910708532e-11,1.1087309034213913e-12
0.00010634355766636436,6.921448261495252e-9,6.913746683392147e-9,7.231782728712946e-14,-7.295915583858609e-11,-2.233900251947041e-11,1.1790633833348548e-12
0.00010799135281311972,7.360509551131352e-9,7.352319423296671e-9,7.690830398600987e-14,-7.758733127706278e-11,-2.3756077854674265e-11,1.2538573959299577e-12
0.00010966468057233656,7.827422485653436e-9,7.818712817070412e-9,8.179026387071356e-14,-8.250909472777687e-11,-2.526304500459195e-11,1.3333959563948419e-12
0.00011136393657225811,8.323953805641543e-9,8.314691639400712e-9,8.698223119190479e-14,-8.774306982897074e-11,-2.6865606194637033e-11,1.417980032693854e-12
0.00011308952257139363,8.851982321575314e-9,8.842132610170864e-9,9.250389442960146e-14,-9.33090615924194e-11,-2.8569825363193585e-11,1.5079296843682852e-12
0.00011484184655350708,9.413506022636392e-9,9.403031495352262e-9,9.837620126893885e-14,-9.92281313418623e-11,-3.038215110602385e-11,1.6035852735740024e-12
0.00011662132282407713,1.0010649636421381e-8,9.999510658305322e-9,1.0462144031332927e-13,-1.0552267640494056e-10,-3.230944107606686e-11,1.7053087529354665e-12
0.00011842837210825286,1.064567266816582e-8,1.063382709005784e-8,1.1126329901309296e-13,-1.1221651486016066e-10,-3.435898793093926e-11,1.8134850350926972e-12
0.00012026342165032624,1.1320977949892167e-8,1.1308380948939959e-8,1.1832698658411297e-13,-1.1933497565950678e-10,-3.653854692630747e-11,1.9285234491185816e-12
0.00012212690531474647,1.203912073182509e-8,1.2025724641882993e-8,1.258393064263534e-13,-1.2690499446770668e-10,-3.885636525952581e-11,2.0508592893199254e-12
0.0001240192636886994,1.2802818350467635e-8,1.2788572481737459e-8,1.3382876953752715e-13,-1.3495521558072794e-10,-4.1321213274556414e-11,2.180955462280684e-12
0.00012594094418627645,1.3614960509913595e-8,1.3599810957144911e-8,1.4232570713671533e-13,-1.435161003091343e-10,-4.3942417646229546e-11,2.3193042383786226e-12
0.0001278924011542576,1.4478620215290882e-8,1.4462509653815111e-8,1.513623708282833e-13,-1.526200422363454e-10,-4.6729896669387265e-11,2.4664291144024216e-12
0.00012987409597953363,1.5397065399697437e-8,1.5379932868524024e-8,1.609730595693122e-13,-1.623014897878795e-10,-4.969419778641855e-11,2.622886794316042e-12
0.00013188649719819253,1.6373771288614266e-8,1.6355551959768295e-8,1.7119428177735798e-13,-1.725970765753082e-10,-5.28465374951609e-11,2.7892692956640245e-12
0.00013393008060629663,1.7412433548569982e-8,1.7393058481798562e-8,1.820648376150849e-13,-1.83545760008054e-10,-5.619884378814653e-11,2.966206189588698e-12
0.000136005329372376,1.8516982269797203e-8,1.8496378151716505e-8,1.9362601287793627e-13,-1.9518896869746709e-10,-5.976380128375034e-11,3.1543669829299248e-12
0.00013811273415166475,1.9691596835775666e-8,1.9669685702471795e-8,2.0592171528507827e-13,-2.0757075921083977e-10,-6.355489921997221e-11,3.354463651423861e-12
0.0001402527932021079,2.0940721735911895e-8,2.0917420677945993e-8,2.1899865812885625e-13,-2.207379827684302e-10,-6.758648249242436e-11,3.5672533335809112e-12
0.00014242601250216534,2.2269083381171664e-8,2.2244304229873246e-8,2.329065073726344e-13,-2.347404625141345e-10,-7.187380592960192e-11,3.7935411954381275e-12
0.00014463290587044144,2.3681707986275432e-8,2.365535698013703e-8,2.4769810970663214e-13,-2.496311820305079e-10,-7.643309201076276e-11,4.034183477019519e-12
0.00014687399508716824,2.518394058610072e-8,2.515591801601176e-8,2.6342967884671653e-13,-2.654664858112874e-10,-8.128159224476461e-11,4.290090732032513e-12
0.00014914981001757052,2.6781465258224386e-8,2.6751665090202043e-8,2.8016099037293085e-13,-2.8230629244988817e-10,-8.643765244205536e-11,4.562231273057267e-12
0.00015146088873714368,2.8480326628101416e-8,2.8448636102091196e-8,2.979556503405257e-13,-3.002143213503885e-10,-9.192078212673776e-11,4.851634835260068e-12
0.00015380777765887154,3.028695273822446e-8,3.0253251941452627e-8,3.168812971282994e-13,-3.1925833381869987e-10,-9.775172835128776e-11,5.159396472490462e-12
0.00015619103166241593,3.2208179367769954e-8,3.217234078103369e-8,3.370098809483795e-13,-3.395103894459895e-10,-1.0395255419316025e-10,5.486680700506233e-12
0.00015861121422530797,3.425127589472018e-8,3.421316390989905e-8,3.584179505444965e-13,-3.610471187543112e-10,-1.1054672223022069e-10,5.834725902994278e-12
0.00016106889755617234,3.642397279828496e-8,3.638344320524826e-8,3.81186916274309e-13,-3.8395001313586315e-10,-1.1755918331078177e-10,6.204849017055188e-12
0.00016356466273001553,3.8734490905648764e-8,3.869139034661774e-8,4.054033854592852e-13,-4.0830573318274115e-10,-1.2501647095402955e-10,6.5984505158877985e-12
0.0001660990998256107,4.119157249366655e-8,4.114573788296714e-8,4.3115948803403723e-13,-4.3420643657360837e-10,-1.3294680173794868e-10,7.017019707501089e-12
0.00016867280806501112,4.380451436314507e-8,4.375577227015618e-8,4.585532265424463e-13,-4.6175012675768396e-10,-1.4138018205446252e-10,7.462140369522736e-12
0.0001712863959552255,4.658320301080669e-8,4.653136900376955e-8,4.876888485054276e-13,-4.910410237550976e-10,-1.5034852163562597e-10,7.935496741398816e-12
0.00017394048143208845,4.953815203196382e-8,4.948302998017005e-8,5.186772461862362e-13,-5.22189958476322e-10,-1.5988575428028678e-10,8.438879896668134e-12
0.0001766356920063604,5.268054189536804e-8,5.2621923227086626e-8,5.516363936709615e-13,-5.553147920523794e-10,-1.700279662378662e-10,8.974194519401829e-12
0.00017937266491209117,5.602226224066706e-8,5.5959925154002923e-8,5.86691793681167e-13,-5.905408617620794e-10,-1.8081353273489294e-10,9.543466110456522e-12
0.0001821520472572824,5.957595685844096e-8,5.9509665482139926e-8,6.239769484260542e-13,-6.280014552431094e-10,-1.9228326316067336e-10,1.01488486507855e-11
0.00018497449617688478,6.33550715229326e-8,6.32845750239581e-8,6.636338846286155e-13,-6.678383147809283e-10,-2.0448055546127051e-10,1.0792632750807114e-11
0.00018784067898816562,6.737390485837227e-8,6.729893649287784e-8,7.058136808273038e-13,-7.102021735829339e-10,-2.1745156032576743e-10,1.1477254316649881e-11
0.00019075127334848438,7.164766243126702e-8,7.156793853537467e-8,7.50677092737552e-13,-7.552533260665883e-10,-2.312453557858069e-10,1.2205303766054329e-11
0.00019370696741551158,7.619251427321897e-8,7.610773318978561e-8,7.983951093118581e-13,-8.031622343186154e-10,-2.4591413288880015e-10,1.2979535828795595e-11
0.0001967084600099326,8.102565605181365e-8,8.093549698912584e-8,8.49149640766729e-13,-8.541101730193876e-10,-2.6151339314706656e-10,1.3802879968699817e-11
0.0001997564607806705,8.616537412089982e-8,8.606949593897961e-8,9.031342632750826e-13,-9.082899152718819e-10,-2.781021585096793e-10,1.467845146665116e-11
0.0002028516903726698,9.163111469625833e-8,9.152915461618919e-8,9.605548675360314e-13,-9.659064619294531e-10,-2.9574319465114177e-10,1.5609563206550115e-11
0.0002059948805972802,9.7443557418248e-8,9.733512964963849e-8,1.021630501169665e-12,-1.0271778171810615e-9,-3.1450324842141607e-10,1.6599738208763533e-11
0.00020918677460527997,1.0362469357959945e-7,1.035093878609932e-7,1.0865942717179785e-12,-1.0923358133275794e-9,-3.344533003552917e-10,1.765272295848667e-11
0.00021242812706258083,1.1019790931416568e-7,1.100752893608764e-7,1.15569412534082e-12,-1.1616269878688385e-9,-3.5566883319610164e-10,1.877250157943866e-11
0.00021571970432865498,1.1718807406118713e-7,1.1705767591468768e-7,1.2291939133282115e-12,-1.235313516218791e-9,-3.7823011744926333e-10,1.9963310906474074e-11
0.00021906228463772705,1.2462163463957127e-7,1.244829649121935e-7,1.3073743393222098e-12,-1.3136742035766613e-9,-4.022225150455949e-10,2.1229656514135595e-11
0.00022245665828277353,1.3252671528789054e-7,1.3237924929619638e-7,1.3905340652477565e-12,-1.3970055397055356e-9,-4.277368022627155e-10,2.25763297617627e-11
0.0002259036278023734,1.4093322404835028e-7,1.4077640382811422e-7,1.478990908813795e-12,-1.485622820607813e-9,-4.5486951312574983e-10,2.400842591962684e-11
0.00022940400817045393,1.4987296589695422e-7,1.497061980922487e-7,1.573082962322728e-12,-1.579861341339731e-9,-4.837233045859081e-10,2.5531363444620568e-11
0.0002329586269889765,1.5937976304759163e-7,1.5920241666599178e-7,1.6731700416289317e-12,-1.6800776644763693e-9,-5.144073448578487e-10,2.7150904478432542e-11
0.00023656832468360838,1.6948958288488096e-7,1.693009869102981e-7,1.7796349549853333e-12,-1.7866509690244577e-9,-5.470377263843122e-10,2.8873176645704822e-11
0.00024023395470242607,1.8024067400943342e-7,1.800401148635489e-7,1.8928851043686123e-12,-1.8999844848844233e-9,-5.817379049895485e-10,3.0704696234608123e-11
0.00024395638371769787,1.9167371090985612e-7,1.914604297525544e-7,2.0133539182898543e-12,-2.0205070182867866e-9,-6.18639166882116e-10,3.265239284750809e-11
0.00024773649183079313,2.0383194780841133e-7,2.0360513766700228e-7,2.1415026878237197e-12,-2.148674573971564e-9,-6.578811252728351e-10,3.472363561492309e-11
0.00025157517278026544,2.1676138226190653e-7,2.1652018497827998e-7,2.2778222546228545e-12,-2.284972080245622e-9,-6.996122484856254e-10,3.6926261071921734e-11
0.0002554733341531624,2.3051092913626394e-7,2.3025443212043085e-7,2.422834970758345e-12,-2.429915223441455e-9,-7.439904215580673e-10,3.926860280234382e-11
0.00025943189759960745,2.451326056123855e-7,2.4485983839012816e-7,2.5770966676345577e-12,-2.5840523987144186e-9,-7.911835434549611e-10,4.175952296298005e-11
